"","mu","lambda","psi","ntip","surviving_terminal","extinct_terminal","extinct_internal","surviving_internal","m","k","turnover","ef","netdiv"
"675",0.1,0.3,0.005,100,1,3,0,0,3,1,0.4,0.333333333333333,0.2
"676",0.1,0.3,0.005,100,1,0,0,1,0,2,0.4,0.333333333333333,0.2
"677",0.1,0.3,0.005,100,0,1,0,0,1,0,0.4,0.333333333333333,0.2
"678",0.1,0.3,0.005,100,2,0,0,3,0,5,0.4,0.333333333333333,0.2
"679",0.1,0.3,0.005,100,0,1,0,1,1,1,0.4,0.333333333333333,0.2
"680",0.1,0.3,0.005,100,2,0,0,0,0,2,0.4,0.333333333333333,0.2
"681",0.1,0.3,0.005,100,1,0,0,0,0,1,0.4,0.333333333333333,0.2
"682",0.1,0.3,0.005,100,1,1,0,0,1,1,0.4,0.333333333333333,0.2
"683",0.1,0.3,0.005,100,0,0,0,1,0,1,0.4,0.333333333333333,0.2
"684",0.1,0.3,0.005,100,2,0,0,2,0,4,0.4,0.333333333333333,0.2
"685",0.1,0.3,0.005,100,0,0,0,1,0,1,0.4,0.333333333333333,0.2
"686",0.1,0.3,0.005,100,3,1,0,0,1,3,0.4,0.333333333333333,0.2
"687",0.1,0.3,0.005,100,0,0,0,1,0,1,0.4,0.333333333333333,0.2
"688",0.1,0.3,0.005,100,1,0,0,0,0,1,0.4,0.333333333333333,0.2
"689",0.1,0.3,0.005,100,1,1,0,1,1,2,0.4,0.333333333333333,0.2
"690",0.1,0.3,0.005,100,0,0,0,3,0,3,0.4,0.333333333333333,0.2
"691",0.1,0.3,0.005,100,1,0,0,0,0,1,0.4,0.333333333333333,0.2
"692",0.1,0.3,0.005,100,1,0,0,0,0,1,0.4,0.333333333333333,0.2
"693",0.1,0.3,0.01,100,2,1,0,3,1,5,0.4,0.333333333333333,0.2
"694",0.1,0.3,0.01,100,1,0,0,2,0,3,0.4,0.333333333333333,0.2
"695",0.1,0.3,0.01,100,3,0,0,1,0,4,0.4,0.333333333333333,0.2
"696",0.1,0.3,0.01,100,2,1,0,3,1,5,0.4,0.333333333333333,0.2
"697",0.1,0.3,0.01,100,3,0,0,1,0,4,0.4,0.333333333333333,0.2
"698",0.1,0.3,0.01,100,2,1,0,2,1,4,0.4,0.333333333333333,0.2
"699",0.1,0.3,0.01,100,0,3,1,3,3,4,0.4,0.333333333333333,0.2
"700",0.1,0.3,0.01,100,1,1,0,2,1,3,0.4,0.333333333333333,0.2
"701",0.1,0.3,0.01,100,1,1,0,1,1,2,0.4,0.333333333333333,0.2
"702",0.1,0.3,0.01,100,3,1,0,4,1,7,0.4,0.333333333333333,0.2
"703",0.1,0.3,0.01,100,3,1,0,2,1,5,0.4,0.333333333333333,0.2
"704",0.1,0.3,0.01,100,4,0,0,3,0,7,0.4,0.333333333333333,0.2
"705",0.1,0.3,0.01,100,2,0,0,0,0,2,0.4,0.333333333333333,0.2
"706",0.1,0.3,0.01,100,2,0,0,3,0,5,0.4,0.333333333333333,0.2
"707",0.1,0.3,0.01,100,0,0,0,5,0,5,0.4,0.333333333333333,0.2
"708",0.1,0.3,0.01,100,0,2,0,0,2,0,0.4,0.333333333333333,0.2
"709",0.1,0.3,0.01,100,3,1,0,3,1,6,0.4,0.333333333333333,0.2
"710",0.1,0.3,0.01,100,1,0,0,2,0,3,0.4,0.333333333333333,0.2
"711",0.1,0.3,0.01,100,0,3,0,3,3,3,0.4,0.333333333333333,0.2
"712",0.1,0.3,0.01,100,1,1,0,1,1,2,0.4,0.333333333333333,0.2
"713",0.1,0.3,0.02,100,1,4,0,9,4,10,0.4,0.333333333333333,0.2
"714",0.1,0.3,0.02,100,3,1,0,7,1,10,0.4,0.333333333333333,0.2
"715",0.1,0.3,0.02,100,4,2,0,4,2,8,0.4,0.333333333333333,0.2
"716",0.1,0.3,0.02,100,2,0,0,1,0,3,0.4,0.333333333333333,0.2
"717",0.1,0.3,0.02,100,7,1,1,0,1,8,0.4,0.333333333333333,0.2
"718",0.1,0.3,0.02,100,8,0,0,6,0,14,0.4,0.333333333333333,0.2
"719",0.1,0.3,0.02,100,2,2,0,6,2,8,0.4,0.333333333333333,0.2
"720",0.1,0.3,0.02,100,3,0,0,5,0,8,0.4,0.333333333333333,0.2
"721",0.1,0.3,0.02,100,4,0,1,5,0,10,0.4,0.333333333333333,0.2
"722",0.1,0.3,0.02,100,4,1,1,8,1,13,0.4,0.333333333333333,0.2
"723",0.1,0.3,0.02,100,2,1,0,5,1,7,0.4,0.333333333333333,0.2
"724",0.1,0.3,0.02,100,6,2,1,2,2,9,0.4,0.333333333333333,0.2
"725",0.1,0.3,0.02,100,7,3,0,5,3,12,0.4,0.333333333333333,0.2
"726",0.1,0.3,0.02,100,1,3,0,9,3,10,0.4,0.333333333333333,0.2
"727",0.1,0.3,0.02,100,3,3,0,9,3,12,0.4,0.333333333333333,0.2
"728",0.1,0.3,0.02,100,3,1,0,5,1,8,0.4,0.333333333333333,0.2
"729",0.1,0.3,0.02,100,4,0,1,5,0,10,0.4,0.333333333333333,0.2
"730",0.1,0.3,0.02,100,0,2,2,4,2,6,0.4,0.333333333333333,0.2
"731",0.1,0.3,0.02,100,5,0,0,7,0,12,0.4,0.333333333333333,0.2
"732",0.1,0.3,0.02,100,1,5,0,9,5,10,0.4,0.333333333333333,0.2
"733",0.1,0.3,0.04,100,10,9,1,12,9,23,0.4,0.333333333333333,0.2
"734",0.1,0.3,0.04,100,5,4,0,10,4,15,0.4,0.333333333333333,0.2
"735",0.1,0.3,0.04,100,7,2,0,2,2,9,0.4,0.333333333333333,0.2
"736",0.1,0.3,0.04,100,4,4,0,16,4,20,0.4,0.333333333333333,0.2
"737",0.1,0.3,0.04,100,11,5,0,9,5,20,0.4,0.333333333333333,0.2
"738",0.1,0.3,0.04,100,11,8,3,8,8,22,0.4,0.333333333333333,0.2
"739",0.1,0.3,0.04,100,9,4,0,10,4,19,0.4,0.333333333333333,0.2
"740",0.1,0.3,0.04,100,6,3,0,7,3,13,0.4,0.333333333333333,0.2
"741",0.1,0.3,0.04,100,5,4,0,11,4,16,0.4,0.333333333333333,0.2
"742",0.1,0.3,0.04,100,8,7,1,8,7,17,0.4,0.333333333333333,0.2
"743",0.1,0.3,0.04,100,7,2,1,8,2,16,0.4,0.333333333333333,0.2
"744",0.1,0.3,0.04,100,5,6,0,15,6,20,0.4,0.333333333333333,0.2
"745",0.1,0.3,0.04,100,7,4,2,18,4,27,0.4,0.333333333333333,0.2
"746",0.1,0.3,0.04,100,10,3,0,11,3,21,0.4,0.333333333333333,0.2
"747",0.1,0.3,0.04,100,12,0,0,18,0,30,0.4,0.333333333333333,0.2
"748",0.1,0.3,0.04,100,9,5,1,12,5,22,0.4,0.333333333333333,0.2
"749",0.1,0.3,0.04,100,5,1,0,10,1,15,0.4,0.333333333333333,0.2
"750",0.1,0.3,0.04,100,10,6,0,6,6,16,0.4,0.333333333333333,0.2
"751",0.1,0.3,0.04,100,6,2,2,12,2,20,0.4,0.333333333333333,0.2
"752",0.1,0.3,0.04,100,5,7,1,9,7,15,0.4,0.333333333333333,0.2
"753",0,0.3,0.005,100,1,0,0,2,0,3,0.3,0,0.3
"754",0,0.3,0.005,100,0,0,0,1,0,1,0.3,0,0.3
"755",0,0.3,0.005,100,2,0,0,0,0,2,0.3,0,0.3
"756",0,0.3,0.005,100,1,0,0,0,0,1,0.3,0,0.3
"757",0,0.3,0.005,100,2,0,0,1,0,3,0.3,0,0.3
"758",0,0.3,0.005,100,0,0,0,1,0,1,0.3,0,0.3
"759",0,0.3,0.005,100,1,0,0,2,0,3,0.3,0,0.3
"760",0,0.3,0.005,100,3,0,0,1,0,4,0.3,0,0.3
"761",0,0.3,0.005,100,0,0,0,1,0,1,0.3,0,0.3
"762",0,0.3,0.005,100,1,0,0,0,0,1,0.3,0,0.3
"763",0,0.3,0.005,100,3,0,0,0,0,3,0.3,0,0.3
"764",0,0.3,0.005,100,0,0,0,2,0,2,0.3,0,0.3
"765",0,0.3,0.005,100,0,0,0,1,0,1,0.3,0,0.3
"766",0,0.3,0.005,100,2,0,0,0,0,2,0.3,0,0.3
"767",0,0.3,0.005,100,1,0,0,1,0,2,0.3,0,0.3
"768",0,0.3,0.005,100,0,0,0,1,0,1,0.3,0,0.3
"769",0,0.3,0.01,100,1,0,0,2,0,3,0.3,0,0.3
"770",0,0.3,0.01,100,0,0,0,4,0,4,0.3,0,0.3
"771",0,0.3,0.01,100,2,0,0,2,0,4,0.3,0,0.3
"772",0,0.3,0.01,100,1,0,0,0,0,1,0.3,0,0.3
"773",0,0.3,0.01,100,1,0,0,1,0,2,0.3,0,0.3
"774",0,0.3,0.01,100,2,0,0,1,0,3,0.3,0,0.3
"775",0,0.3,0.01,100,2,0,0,3,0,5,0.3,0,0.3
"776",0,0.3,0.01,100,1,0,0,1,0,2,0.3,0,0.3
"777",0,0.3,0.01,100,2,0,0,4,0,6,0.3,0,0.3
"778",0,0.3,0.01,100,0,0,0,1,0,1,0.3,0,0.3
"779",0,0.3,0.01,100,4,0,0,0,0,4,0.3,0,0.3
"780",0,0.3,0.01,100,2,0,0,0,0,2,0.3,0,0.3
"781",0,0.3,0.01,100,0,0,0,1,0,1,0.3,0,0.3
"782",0,0.3,0.01,100,0,0,0,2,0,2,0.3,0,0.3
"783",0,0.3,0.01,100,1,0,0,1,0,2,0.3,0,0.3
"784",0,0.3,0.01,100,3,0,0,1,0,4,0.3,0,0.3
"785",0,0.3,0.01,100,1,0,0,0,0,1,0.3,0,0.3
"786",0,0.3,0.01,100,2,0,0,1,0,3,0.3,0,0.3
"787",0,0.3,0.01,100,2,0,0,2,0,4,0.3,0,0.3
"788",0,0.3,0.02,100,1,0,0,1,0,2,0.3,0,0.3
"789",0,0.3,0.02,100,4,0,0,2,0,6,0.3,0,0.3
"790",0,0.3,0.02,100,2,0,0,4,0,6,0.3,0,0.3
"791",0,0.3,0.02,100,3,0,0,1,0,4,0.3,0,0.3
"792",0,0.3,0.02,100,2,0,0,4,0,6,0.3,0,0.3
"793",0,0.3,0.02,100,4,0,0,3,0,7,0.3,0,0.3
"794",0,0.3,0.02,100,3,0,0,1,0,4,0.3,0,0.3
"795",0,0.3,0.02,100,2,0,0,1,0,3,0.3,0,0.3
"796",0,0.3,0.02,100,3,0,0,6,0,9,0.3,0,0.3
"797",0,0.3,0.02,100,3,0,0,3,0,6,0.3,0,0.3
"798",0,0.3,0.02,100,1,0,0,2,0,3,0.3,0,0.3
"799",0,0.3,0.02,100,1,0,0,0,0,1,0.3,0,0.3
"800",0,0.3,0.02,100,5,0,0,0,0,5,0.3,0,0.3
"801",0,0.3,0.02,100,2,0,0,4,0,6,0.3,0,0.3
"802",0,0.3,0.02,100,1,0,0,5,0,6,0.3,0,0.3
"803",0,0.3,0.02,100,4,0,0,8,0,12,0.3,0,0.3
"804",0,0.3,0.02,100,3,0,0,5,0,8,0.3,0,0.3
"805",0,0.3,0.02,100,7,0,0,4,0,11,0.3,0,0.3
"806",0,0.3,0.02,100,5,0,0,1,0,6,0.3,0,0.3
"807",0,0.3,0.02,100,6,0,0,2,0,8,0.3,0,0.3
"808",0,0.3,0.04,100,6,0,0,3,0,9,0.3,0,0.3
"809",0,0.3,0.04,100,12,0,0,10,0,22,0.3,0,0.3
"810",0,0.3,0.04,100,8,0,0,12,0,20,0.3,0,0.3
"811",0,0.3,0.04,100,4,0,0,7,0,11,0.3,0,0.3
"812",0,0.3,0.04,100,4,0,0,5,0,9,0.3,0,0.3
"813",0,0.3,0.04,100,2,0,0,7,0,9,0.3,0,0.3
"814",0,0.3,0.04,100,10,0,0,4,0,14,0.3,0,0.3
"815",0,0.3,0.04,100,5,0,0,9,0,14,0.3,0,0.3
"816",0,0.3,0.04,100,5,0,0,9,0,14,0.3,0,0.3
"817",0,0.3,0.04,100,12,0,0,4,0,16,0.3,0,0.3
"818",0,0.3,0.04,100,6,0,0,10,0,16,0.3,0,0.3
"819",0,0.3,0.04,100,6,0,0,3,0,9,0.3,0,0.3
"820",0,0.3,0.04,100,4,0,0,2,0,6,0.3,0,0.3
"821",0,0.3,0.04,100,7,0,0,6,0,13,0.3,0,0.3
"822",0,0.3,0.04,100,7,0,0,10,0,17,0.3,0,0.3
"823",0,0.3,0.04,100,4,0,0,8,0,12,0.3,0,0.3
"824",0,0.3,0.04,100,6,0,0,4,0,10,0.3,0,0.3
"825",0,0.3,0.04,100,10,0,0,9,0,19,0.3,0,0.3
"826",0,0.3,0.04,100,4,0,0,7,0,11,0.3,0,0.3
"827",0,0.3,0.04,100,6,0,0,7,0,13,0.3,0,0.3
"828",0.2,0.4,0.005,100,1,1,0,0,1,1,0.6,0.5,0.2
"829",0.2,0.4,0.005,100,2,0,0,0,0,2,0.6,0.5,0.2
"830",0.2,0.4,0.005,100,3,1,1,2,1,6,0.6,0.5,0.2
"831",0.2,0.4,0.005,100,0,1,1,1,1,2,0.6,0.5,0.2
"832",0.2,0.4,0.005,100,0,0,1,0,0,1,0.6,0.5,0.2
"833",0.2,0.4,0.005,100,1,1,0,1,1,2,0.6,0.5,0.2
"834",0.2,0.4,0.005,100,1,1,0,0,1,1,0.6,0.5,0.2
"835",0.2,0.4,0.005,100,1,2,0,1,2,2,0.6,0.5,0.2
"836",0.2,0.4,0.005,100,0,0,0,1,0,1,0.6,0.5,0.2
"837",0.2,0.4,0.005,100,1,0,0,0,0,1,0.6,0.5,0.2
"838",0.2,0.4,0.005,100,2,0,1,1,0,4,0.6,0.5,0.2
"839",0.2,0.4,0.005,100,0,0,0,2,0,2,0.6,0.5,0.2
"840",0.2,0.4,0.005,100,0,3,0,3,3,3,0.6,0.5,0.2
"841",0.2,0.4,0.005,100,0,0,0,2,0,2,0.6,0.5,0.2
"842",0.2,0.4,0.005,100,2,1,0,4,1,6,0.6,0.5,0.2
"843",0.2,0.4,0.005,100,0,1,0,2,1,2,0.6,0.5,0.2
"844",0.2,0.4,0.005,100,1,3,1,2,3,4,0.6,0.5,0.2
"845",0.2,0.4,0.005,100,2,1,0,0,1,2,0.6,0.5,0.2
"846",0.2,0.4,0.005,100,1,1,0,0,1,1,0.6,0.5,0.2
"847",0.2,0.4,0.005,100,1,1,0,2,1,3,0.6,0.5,0.2
"848",0.2,0.4,0.01,100,1,1,0,3,1,4,0.6,0.5,0.2
"849",0.2,0.4,0.01,100,0,2,0,3,2,3,0.6,0.5,0.2
"850",0.2,0.4,0.01,100,2,2,2,3,2,7,0.6,0.5,0.2
"851",0.2,0.4,0.01,100,1,0,0,2,0,3,0.6,0.5,0.2
"852",0.2,0.4,0.01,100,2,1,0,3,1,5,0.6,0.5,0.2
"853",0.2,0.4,0.01,100,1,2,1,2,2,4,0.6,0.5,0.2
"854",0.2,0.4,0.01,100,1,0,0,1,0,2,0.6,0.5,0.2
"855",0.2,0.4,0.01,100,0,1,0,2,1,2,0.6,0.5,0.2
"856",0.2,0.4,0.01,100,2,2,1,3,2,6,0.6,0.5,0.2
"857",0.2,0.4,0.01,100,0,2,1,3,2,4,0.6,0.5,0.2
"858",0.2,0.4,0.01,100,0,2,1,2,2,3,0.6,0.5,0.2
"859",0.2,0.4,0.01,100,0,2,0,2,2,2,0.6,0.5,0.2
"860",0.2,0.4,0.01,100,1,2,0,2,2,3,0.6,0.5,0.2
"861",0.2,0.4,0.01,100,4,0,1,4,0,9,0.6,0.5,0.2
"862",0.2,0.4,0.01,100,2,2,2,4,2,8,0.6,0.5,0.2
"863",0.2,0.4,0.01,100,3,4,0,3,4,6,0.6,0.5,0.2
"864",0.2,0.4,0.01,100,2,1,1,2,1,5,0.6,0.5,0.2
"865",0.2,0.4,0.01,100,3,1,0,0,1,3,0.6,0.5,0.2
"866",0.2,0.4,0.01,100,0,2,0,2,2,2,0.6,0.5,0.2
"867",0.2,0.4,0.01,100,1,0,0,3,0,4,0.6,0.5,0.2
"868",0.2,0.4,0.02,100,3,2,0,3,2,6,0.6,0.5,0.2
"869",0.2,0.4,0.02,100,4,5,1,8,5,13,0.6,0.5,0.2
"870",0.2,0.4,0.02,100,4,2,1,5,2,10,0.6,0.5,0.2
"871",0.2,0.4,0.02,100,3,1,0,4,1,7,0.6,0.5,0.2
"872",0.2,0.4,0.02,100,7,0,0,1,0,8,0.6,0.5,0.2
"873",0.2,0.4,0.02,100,3,0,1,6,0,10,0.6,0.5,0.2
"874",0.2,0.4,0.02,100,2,4,1,9,4,12,0.6,0.5,0.2
"875",0.2,0.4,0.02,100,2,1,0,2,1,4,0.6,0.5,0.2
"876",0.2,0.4,0.02,100,9,2,0,6,2,15,0.6,0.5,0.2
"877",0.2,0.4,0.02,100,1,7,0,2,7,3,0.6,0.5,0.2
"878",0.2,0.4,0.02,100,1,2,1,3,2,5,0.6,0.5,0.2
"879",0.2,0.4,0.02,100,2,1,1,2,1,5,0.6,0.5,0.2
"880",0.2,0.4,0.02,100,2,2,0,5,2,7,0.6,0.5,0.2
"881",0.2,0.4,0.02,100,3,2,1,3,2,7,0.6,0.5,0.2
"882",0.2,0.4,0.02,100,5,2,0,4,2,9,0.6,0.5,0.2
"883",0.2,0.4,0.02,100,3,6,1,8,6,12,0.6,0.5,0.2
"884",0.2,0.4,0.02,100,3,2,0,5,2,8,0.6,0.5,0.2
"885",0.2,0.4,0.02,100,3,1,0,6,1,9,0.6,0.5,0.2
"886",0.2,0.4,0.02,100,2,5,3,3,5,8,0.6,0.5,0.2
"887",0.2,0.4,0.02,100,4,4,2,8,4,14,0.6,0.5,0.2
"888",0.2,0.4,0.04,100,8,7,1,14,7,23,0.6,0.5,0.2
"889",0.2,0.4,0.04,100,8,5,0,11,5,19,0.6,0.5,0.2
"890",0.2,0.4,0.04,100,8,6,2,14,6,24,0.6,0.5,0.2
"891",0.2,0.4,0.04,100,3,3,0,3,3,6,0.6,0.5,0.2
"892",0.2,0.4,0.04,100,3,8,2,6,8,11,0.6,0.5,0.2
"893",0.2,0.4,0.04,100,1,2,1,9,2,11,0.6,0.5,0.2
"894",0.2,0.4,0.04,100,7,3,1,5,3,13,0.6,0.5,0.2
"895",0.2,0.4,0.04,100,7,3,1,8,3,16,0.6,0.5,0.2
"896",0.2,0.4,0.04,100,6,4,0,7,4,13,0.6,0.5,0.2
"897",0.2,0.4,0.04,100,7,5,1,7,5,15,0.6,0.5,0.2
"898",0.2,0.4,0.04,100,2,7,0,15,7,17,0.6,0.5,0.2
"899",0.2,0.4,0.04,100,8,5,0,8,5,16,0.6,0.5,0.2
"900",0.2,0.4,0.04,100,7,6,0,14,6,21,0.6,0.5,0.2
"901",0.2,0.4,0.04,100,3,9,1,8,9,12,0.6,0.5,0.2
"902",0.2,0.4,0.04,100,5,2,0,8,2,13,0.6,0.5,0.2
"903",0.2,0.4,0.04,100,6,5,0,5,5,11,0.6,0.5,0.2
"904",0.2,0.4,0.04,100,7,7,1,17,7,25,0.6,0.5,0.2
"905",0.2,0.4,0.04,100,6,4,0,7,4,13,0.6,0.5,0.2
"906",0.2,0.4,0.04,100,9,13,3,13,13,25,0.6,0.5,0.2
"907",0.2,0.4,0.04,100,9,6,1,10,6,20,0.6,0.5,0.2
"908",0.1,0.4,0.005,100,1,0,0,1,0,2,0.5,0.25,0.3
"909",0.1,0.4,0.005,100,1,0,0,2,0,3,0.5,0.25,0.3
"910",0.1,0.4,0.005,100,3,0,0,1,0,4,0.5,0.25,0.3
"911",0.1,0.4,0.005,100,2,1,0,0,1,2,0.5,0.25,0.3
"912",0.1,0.4,0.005,100,3,0,0,1,0,4,0.5,0.25,0.3
"913",0.1,0.4,0.005,100,0,0,0,1,0,1,0.5,0.25,0.3
"914",0.1,0.4,0.005,100,4,0,0,0,0,4,0.5,0.25,0.3
"915",0.1,0.4,0.005,100,0,1,0,0,1,0,0.5,0.25,0.3
"916",0.1,0.4,0.005,100,2,0,0,1,0,3,0.5,0.25,0.3
"917",0.1,0.4,0.005,100,1,0,0,1,0,2,0.5,0.25,0.3
"918",0.1,0.4,0.005,100,1,0,0,1,0,2,0.5,0.25,0.3
"919",0.1,0.4,0.005,100,2,1,0,1,1,3,0.5,0.25,0.3
"920",0.1,0.4,0.005,100,1,0,0,0,0,1,0.5,0.25,0.3
"921",0.1,0.4,0.005,100,1,0,0,1,0,2,0.5,0.25,0.3
"922",0.1,0.4,0.005,100,1,1,0,0,1,1,0.5,0.25,0.3
"923",0.1,0.4,0.005,100,0,1,0,2,1,2,0.5,0.25,0.3
"924",0.1,0.4,0.005,100,3,0,0,1,0,4,0.5,0.25,0.3
"925",0.1,0.4,0.005,100,1,1,0,0,1,1,0.5,0.25,0.3
"926",0.1,0.4,0.01,100,0,2,0,1,2,1,0.5,0.25,0.3
"927",0.1,0.4,0.01,100,2,0,0,1,0,3,0.5,0.25,0.3
"928",0.1,0.4,0.01,100,1,0,0,2,0,3,0.5,0.25,0.3
"929",0.1,0.4,0.01,100,0,1,0,5,1,5,0.5,0.25,0.3
"930",0.1,0.4,0.01,100,1,0,0,1,0,2,0.5,0.25,0.3
"931",0.1,0.4,0.01,100,1,2,0,3,2,4,0.5,0.25,0.3
"932",0.1,0.4,0.01,100,1,0,0,0,0,1,0.5,0.25,0.3
"933",0.1,0.4,0.01,100,0,0,0,2,0,2,0.5,0.25,0.3
"934",0.1,0.4,0.01,100,1,0,0,0,0,1,0.5,0.25,0.3
"935",0.1,0.4,0.01,100,1,2,0,3,2,4,0.5,0.25,0.3
"936",0.1,0.4,0.01,100,4,0,0,1,0,5,0.5,0.25,0.3
"937",0.1,0.4,0.01,100,0,2,0,4,2,4,0.5,0.25,0.3
"938",0.1,0.4,0.01,100,0,0,0,1,0,1,0.5,0.25,0.3
"939",0.1,0.4,0.01,100,3,0,0,1,0,4,0.5,0.25,0.3
"940",0.1,0.4,0.01,100,0,0,0,2,0,2,0.5,0.25,0.3
"941",0.1,0.4,0.01,100,2,0,0,3,0,5,0.5,0.25,0.3
"942",0.1,0.4,0.01,100,1,1,0,4,1,5,0.5,0.25,0.3
"943",0.1,0.4,0.01,100,0,0,0,1,0,1,0.5,0.25,0.3
"944",0.1,0.4,0.02,100,1,2,0,4,2,5,0.5,0.25,0.3
"945",0.1,0.4,0.02,100,2,2,0,2,2,4,0.5,0.25,0.3
"946",0.1,0.4,0.02,100,3,1,0,8,1,11,0.5,0.25,0.3
"947",0.1,0.4,0.02,100,3,0,0,3,0,6,0.5,0.25,0.3
"948",0.1,0.4,0.02,100,1,0,1,2,0,4,0.5,0.25,0.3
"949",0.1,0.4,0.02,100,1,1,0,2,1,3,0.5,0.25,0.3
"950",0.1,0.4,0.02,100,3,1,0,5,1,8,0.5,0.25,0.3
"951",0.1,0.4,0.02,100,4,3,0,1,3,5,0.5,0.25,0.3
"952",0.1,0.4,0.02,100,5,0,0,5,0,10,0.5,0.25,0.3
"953",0.1,0.4,0.02,100,0,1,0,3,1,3,0.5,0.25,0.3
"954",0.1,0.4,0.02,100,2,2,0,4,2,6,0.5,0.25,0.3
"955",0.1,0.4,0.02,100,2,0,0,1,0,3,0.5,0.25,0.3
"956",0.1,0.4,0.02,100,2,1,0,1,1,3,0.5,0.25,0.3
"957",0.1,0.4,0.02,100,2,2,0,5,2,7,0.5,0.25,0.3
"958",0.1,0.4,0.02,100,1,0,0,1,0,2,0.5,0.25,0.3
"959",0.1,0.4,0.02,100,3,2,0,5,2,8,0.5,0.25,0.3
"960",0.1,0.4,0.02,100,2,0,0,3,0,5,0.5,0.25,0.3
"961",0.1,0.4,0.02,100,2,0,0,2,0,4,0.5,0.25,0.3
"962",0.1,0.4,0.02,100,3,0,0,0,0,3,0.5,0.25,0.3
"963",0.1,0.4,0.02,100,5,3,0,2,3,7,0.5,0.25,0.3
"964",0.1,0.4,0.04,100,5,4,0,5,4,10,0.5,0.25,0.3
"965",0.1,0.4,0.04,100,3,0,0,6,0,9,0.5,0.25,0.3
"966",0.1,0.4,0.04,100,5,1,1,6,1,12,0.5,0.25,0.3
"967",0.1,0.4,0.04,100,4,1,0,4,1,8,0.5,0.25,0.3
"968",0.1,0.4,0.04,100,5,0,0,4,0,9,0.5,0.25,0.3
"969",0.1,0.4,0.04,100,9,1,0,10,1,19,0.5,0.25,0.3
"970",0.1,0.4,0.04,100,4,0,1,7,0,12,0.5,0.25,0.3
"971",0.1,0.4,0.04,100,2,2,0,9,2,11,0.5,0.25,0.3
"972",0.1,0.4,0.04,100,5,1,0,8,1,13,0.5,0.25,0.3
"973",0.1,0.4,0.04,100,3,4,1,10,4,14,0.5,0.25,0.3
"974",0.1,0.4,0.04,100,2,2,0,4,2,6,0.5,0.25,0.3
"975",0.1,0.4,0.04,100,5,3,0,3,3,8,0.5,0.25,0.3
"976",0.1,0.4,0.04,100,5,1,1,2,1,8,0.5,0.25,0.3
"977",0.1,0.4,0.04,100,6,2,0,3,2,9,0.5,0.25,0.3
"978",0.1,0.4,0.04,100,3,1,0,5,1,8,0.5,0.25,0.3
"979",0.1,0.4,0.04,100,2,3,0,4,3,6,0.5,0.25,0.3
"980",0.1,0.4,0.04,100,4,0,0,3,0,7,0.5,0.25,0.3
"981",0.1,0.4,0.04,100,10,2,0,8,2,18,0.5,0.25,0.3
"982",0.1,0.4,0.04,100,11,0,0,3,0,14,0.5,0.25,0.3
"983",0.1,0.4,0.04,100,8,1,0,3,1,11,0.5,0.25,0.3
"984",0,0.4,0.005,100,0,0,0,2,0,2,0.4,0,0.4
"985",0,0.4,0.005,100,1,0,0,0,0,1,0.4,0,0.4
"986",0,0.4,0.005,100,0,0,0,1,0,1,0.4,0,0.4
"987",0,0.4,0.005,100,1,0,0,1,0,2,0.4,0,0.4
"988",0,0.4,0.005,100,0,0,0,1,0,1,0.4,0,0.4
"989",0,0.4,0.005,100,1,0,0,0,0,1,0.4,0,0.4
"990",0,0.4,0.005,100,1,0,0,0,0,1,0.4,0,0.4
"991",0,0.4,0.005,100,1,0,0,0,0,1,0.4,0,0.4
"992",0,0.4,0.005,100,1,0,0,0,0,1,0.4,0,0.4
"993",0,0.4,0.005,100,2,0,0,1,0,3,0.4,0,0.4
"994",0,0.4,0.005,100,1,0,0,1,0,2,0.4,0,0.4
"995",0,0.4,0.005,100,1,0,0,0,0,1,0.4,0,0.4
"996",0,0.4,0.005,100,2,0,0,1,0,3,0.4,0,0.4
"997",0,0.4,0.005,100,1,0,0,0,0,1,0.4,0,0.4
"998",0,0.4,0.005,100,0,0,0,1,0,1,0.4,0,0.4
"999",0,0.4,0.005,100,1,0,0,2,0,3,0.4,0,0.4
"1000",0,0.4,0.01,100,1,0,0,3,0,4,0.4,0,0.4
"1001",0,0.4,0.01,100,1,0,0,0,0,1,0.4,0,0.4
"1002",0,0.4,0.01,100,2,0,0,1,0,3,0.4,0,0.4
"1003",0,0.4,0.01,100,2,0,0,1,0,3,0.4,0,0.4
"1004",0,0.4,0.01,100,6,0,0,1,0,7,0.4,0,0.4
"1005",0,0.4,0.01,100,4,0,0,3,0,7,0.4,0,0.4
"1006",0,0.4,0.01,100,4,0,0,1,0,5,0.4,0,0.4
"1007",0,0.4,0.01,100,2,0,0,3,0,5,0.4,0,0.4
"1008",0,0.4,0.01,100,1,0,0,1,0,2,0.4,0,0.4
"1009",0,0.4,0.01,100,2,0,0,2,0,4,0.4,0,0.4
"1010",0,0.4,0.01,100,1,0,0,1,0,2,0.4,0,0.4
"1011",0,0.4,0.01,100,2,0,0,0,0,2,0.4,0,0.4
"1012",0,0.4,0.01,100,1,0,0,0,0,1,0.4,0,0.4
"1013",0,0.4,0.01,100,5,0,0,0,0,5,0.4,0,0.4
"1014",0,0.4,0.01,100,2,0,0,1,0,3,0.4,0,0.4
"1015",0,0.4,0.01,100,0,0,0,1,0,1,0.4,0,0.4
"1016",0,0.4,0.01,100,1,0,0,2,0,3,0.4,0,0.4
