mu	lambda	eps	turnover	netdiv	psi	ntip	m.type	k.type	k.ratio
0.104347826	0.695652174	0.15	0.8	0.591304348	0.01	200	0	4	1
0.104347826	0.695652174	0.15	0.8	0.591304348	0.01	200	1	2	0.666666667
0.104347826	0.695652174	0.15	0.8	0.591304348	0.01	200	0	5	1
0.104347826	0.695652174	0.15	0.8	0.591304348	0.01	200	0	7	1
0.104347826	0.695652174	0.15	0.8	0.591304348	0.01	200	0	2	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	3	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	3	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	5	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	1	4	0.8
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	2	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	1	3	0.75
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	3	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	5	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	1	3	0.75
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	2	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	3	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	4	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	4	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	1	9	0.9
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	3	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	5	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	4	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	1	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	3	1
0.117391304	0.782608696	0.15	0.9	0.665217391	0.01	200	0	3	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	3	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	1	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	5	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	2	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	1	2	0.666666667
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	1	1	0.5
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	1	1	0.5
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	5	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	3	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	2	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	3	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	1	1	0.5
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	1	3	0.75
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	4	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	1	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	3	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	2	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	2	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	2	1
0.130434783	0.869565217	0.15	1	0.739130435	0.01	200	0	2	1
0.02	0.08	0.25	0.1	0.06	0.01	200	2	32	0.941176471
0.02	0.08	0.25	0.1	0.06	0.01	200	2	32	0.941176471
0.02	0.08	0.25	0.1	0.06	0.01	200	9	32	0.780487805
0.02	0.08	0.25	0.1	0.06	0.01	200	7	30	0.810810811
0.02	0.08	0.25	0.1	0.06	0.01	200	2	30	0.9375
0.02	0.08	0.25	0.1	0.06	0.01	200	8	23	0.741935484
0.02	0.08	0.25	0.1	0.06	0.01	200	5	20	0.8
0.02	0.08	0.25	0.1	0.06	0.01	200	2	25	0.925925926
0.02	0.08	0.25	0.1	0.06	0.01	200	3	31	0.911764706
0.02	0.08	0.25	0.1	0.06	0.01	200	4	19	0.826086957
0.02	0.08	0.25	0.1	0.06	0.01	200	5	29	0.852941176
0.02	0.08	0.25	0.1	0.06	0.01	200	4	31	0.885714286
0.02	0.08	0.25	0.1	0.06	0.01	200	4	24	0.857142857
0.02	0.08	0.25	0.1	0.06	0.01	200	3	31	0.911764706
0.02	0.08	0.25	0.1	0.06	0.01	200	2	35	0.945945946
0.02	0.08	0.25	0.1	0.06	0.01	200	2	29	0.935483871
0.02	0.08	0.25	0.1	0.06	0.01	200	3	27	0.9
0.02	0.08	0.25	0.1	0.06	0.01	200	9	26	0.742857143
0.02	0.08	0.25	0.1	0.06	0.01	200	3	37	0.925
0.02	0.08	0.25	0.1	0.06	0.01	200	3	24	0.888888889
0.04	0.16	0.25	0.2	0.12	0.01	200	2	15	0.882352941
0.04	0.16	0.25	0.2	0.12	0.01	200	0	15	1
0.04	0.16	0.25	0.2	0.12	0.01	200	5	15	0.75
0.04	0.16	0.25	0.2	0.12	0.01	200	0	14	1
0.04	0.16	0.25	0.2	0.12	0.01	200	1	5	0.833333333
0.04	0.16	0.25	0.2	0.12	0.01	200	3	18	0.857142857
0.04	0.16	0.25	0.2	0.12	0.01	200	1	18	0.947368421
0.04	0.16	0.25	0.2	0.12	0.01	200	2	16	0.888888889
0.04	0.16	0.25	0.2	0.12	0.01	200	1	17	0.944444444
0.04	0.16	0.25	0.2	0.12	0.01	200	2	12	0.857142857
0.04	0.16	0.25	0.2	0.12	0.01	200	4	11	0.733333333
0.04	0.16	0.25	0.2	0.12	0.01	200	1	20	0.952380952
0.04	0.16	0.25	0.2	0.12	0.01	200	2	15	0.882352941
0.04	0.16	0.25	0.2	0.12	0.01	200	1	10	0.909090909
0.04	0.16	0.25	0.2	0.12	0.01	200	2	17	0.894736842
0.04	0.16	0.25	0.2	0.12	0.01	200	2	15	0.882352941
0.04	0.16	0.25	0.2	0.12	0.01	200	1	21	0.954545455
0.04	0.16	0.25	0.2	0.12	0.01	200	1	14	0.933333333
0.04	0.16	0.25	0.2	0.12	0.01	200	2	17	0.894736842
0.04	0.16	0.25	0.2	0.12	0.01	200	0	11	1
0.06	0.24	0.25	0.3	0.18	0.01	200	2	6	0.75
0.06	0.24	0.25	0.3	0.18	0.01	200	2	7	0.777777778
0.06	0.24	0.25	0.3	0.18	0.01	200	6	8	0.571428571
0.06	0.24	0.25	0.3	0.18	0.01	200	1	11	0.916666667
0.06	0.24	0.25	0.3	0.18	0.01	200	0	9	1
0.06	0.24	0.25	0.3	0.18	0.01	200	1	8	0.888888889
0.06	0.24	0.25	0.3	0.18	0.01	200	2	11	0.846153846
0.06	0.24	0.25	0.3	0.18	0.01	200	4	6	0.6
0.06	0.24	0.25	0.3	0.18	0.01	200	0	9	1
0.06	0.24	0.25	0.3	0.18	0.01	200	3	12	0.8
0.06	0.24	0.25	0.3	0.18	0.01	200	4	9	0.692307692
0.06	0.24	0.25	0.3	0.18	0.01	200	3	16	0.842105263
0.06	0.24	0.25	0.3	0.18	0.01	200	0	10	1
0.06	0.24	0.25	0.3	0.18	0.01	200	1	10	0.909090909
0.06	0.24	0.25	0.3	0.18	0.01	200	2	7	0.777777778
0.06	0.24	0.25	0.3	0.18	0.01	200	0	8	1
0.06	0.24	0.25	0.3	0.18	0.01	200	3	5	0.625
0.06	0.24	0.25	0.3	0.18	0.01	200	3	9	0.75
0.06	0.24	0.25	0.3	0.18	0.01	200	5	17	0.772727273
0.06	0.24	0.25	0.3	0.18	0.01	200	1	14	0.933333333
0.08	0.32	0.25	0.4	0.24	0.01	200	0	7	1
0.08	0.32	0.25	0.4	0.24	0.01	200	1	10	0.909090909
0.08	0.32	0.25	0.4	0.24	0.01	200	1	6	0.857142857
0.08	0.32	0.25	0.4	0.24	0.01	200	2	10	0.833333333
0.08	0.32	0.25	0.4	0.24	0.01	200	0	8	1
0.08	0.32	0.25	0.4	0.24	0.01	200	1	5	0.833333333
0.08	0.32	0.25	0.4	0.24	0.01	200	0	5	1
0.08	0.32	0.25	0.4	0.24	0.01	200	0	2	1
0.08	0.32	0.25	0.4	0.24	0.01	200	1	4	0.8
0.08	0.32	0.25	0.4	0.24	0.01	200	1	5	0.833333333
0.08	0.32	0.25	0.4	0.24	0.01	200	0	12	1
0.08	0.32	0.25	0.4	0.24	0.01	200	0	6	1
0.08	0.32	0.25	0.4	0.24	0.01	200	1	4	0.8
0.08	0.32	0.25	0.4	0.24	0.01	200	2	4	0.666666667
0.08	0.32	0.25	0.4	0.24	0.01	200	0	6	1
0.08	0.32	0.25	0.4	0.24	0.01	200	1	8	0.888888889
0.08	0.32	0.25	0.4	0.24	0.01	200	0	5	1
0.08	0.32	0.25	0.4	0.24	0.01	200	1	11	0.916666667
0.08	0.32	0.25	0.4	0.24	0.01	200	2	9	0.818181818
0.08	0.32	0.25	0.4	0.24	0.01	200	3	9	0.75
0.1	0.4	0.25	0.5	0.3	0.01	200	0	4	1
0.1	0.4	0.25	0.5	0.3	0.01	200	1	5	0.833333333
0.1	0.4	0.25	0.5	0.3	0.01	200	2	3	0.6
0.1	0.4	0.25	0.5	0.3	0.01	200	1	5	0.833333333
0.1	0.4	0.25	0.5	0.3	0.01	200	1	4	0.8
0.1	0.4	0.25	0.5	0.3	0.01	200	0	3	1
0.1	0.4	0.25	0.5	0.3	0.01	200	0	8	1
0.1	0.4	0.25	0.5	0.3	0.01	200	1	2	0.666666667
0.1	0.4	0.25	0.5	0.3	0.01	200	0	4	1
0.1	0.4	0.25	0.5	0.3	0.01	200	0	9	1
0.1	0.4	0.25	0.5	0.3	0.01	200	1	5	0.833333333
0.1	0.4	0.25	0.5	0.3	0.01	200	0	5	1
0.1	0.4	0.25	0.5	0.3	0.01	200	1	9	0.9
0.1	0.4	0.25	0.5	0.3	0.01	200	2	4	0.666666667
0.1	0.4	0.25	0.5	0.3	0.01	200	3	5	0.625
0.1	0.4	0.25	0.5	0.3	0.01	200	0	7	1
0.1	0.4	0.25	0.5	0.3	0.01	200	1	5	0.833333333
0.1	0.4	0.25	0.5	0.3	0.01	200	1	5	0.833333333
0.1	0.4	0.25	0.5	0.3	0.01	200	1	4	0.8
0.1	0.4	0.25	0.5	0.3	0.01	200	0	2	1
0.12	0.48	0.25	0.6	0.36	0.01	200	0	9	1
0.12	0.48	0.25	0.6	0.36	0.01	200	3	3	0.5
0.12	0.48	0.25	0.6	0.36	0.01	200	3	5	0.625
0.12	0.48	0.25	0.6	0.36	0.01	200	0	2	1
0.12	0.48	0.25	0.6	0.36	0.01	200	0	3	1
0.12	0.48	0.25	0.6	0.36	0.01	200	0	4	1
0.12	0.48	0.25	0.6	0.36	0.01	200	1	6	0.857142857
0.12	0.48	0.25	0.6	0.36	0.01	200	2	9	0.818181818
0.12	0.48	0.25	0.6	0.36	0.01	200	0	9	1
0.12	0.48	0.25	0.6	0.36	0.01	200	1	2	0.666666667
0.12	0.48	0.25	0.6	0.36	0.01	200	1	4	0.8
0.12	0.48	0.25	0.6	0.36	0.01	200	0	4	1
0.12	0.48	0.25	0.6	0.36	0.01	200	0	5	1
0.12	0.48	0.25	0.6	0.36	0.01	200	0	6	1
0.12	0.48	0.25	0.6	0.36	0.01	200	1	3	0.75
0.12	0.48	0.25	0.6	0.36	0.01	200	3	5	0.625
0.12	0.48	0.25	0.6	0.36	0.01	200	0	5	1
0.12	0.48	0.25	0.6	0.36	0.01	200	0	5	1
0.12	0.48	0.25	0.6	0.36	0.01	200	0	3	1
0.12	0.48	0.25	0.6	0.36	0.01	200	0	3	1
0.14	0.56	0.25	0.7	0.42	0.01	200	1	3	0.75
0.14	0.56	0.25	0.7	0.42	0.01	200	0	3	1
0.14	0.56	0.25	0.7	0.42	0.01	200	0	1	1
0.14	0.56	0.25	0.7	0.42	0.01	200	0	5	1
0.14	0.56	0.25	0.7	0.42	0.01	200	0	5	1
0.14	0.56	0.25	0.7	0.42	0.01	200	3	6	0.666666667
0.14	0.56	0.25	0.7	0.42	0.01	200	0	9	1
0.14	0.56	0.25	0.7	0.42	0.01	200	0	7	1
0.14	0.56	0.25	0.7	0.42	0.01	200	0	7	1
0.14	0.56	0.25	0.7	0.42	0.01	200	1	4	0.8
0.14	0.56	0.25	0.7	0.42	0.01	200	0	7	1
0.14	0.56	0.25	0.7	0.42	0.01	200	0	2	1
0.14	0.56	0.25	0.7	0.42	0.01	200	0	7	1
0.14	0.56	0.25	0.7	0.42	0.01	200	1	5	0.833333333
0.14	0.56	0.25	0.7	0.42	0.01	200	0	8	1
0.14	0.56	0.25	0.7	0.42	0.01	200	0	2	1
0.14	0.56	0.25	0.7	0.42	0.01	200	0	6	1
0.14	0.56	0.25	0.7	0.42	0.01	200	1	5	0.833333333
0.14	0.56	0.25	0.7	0.42	0.01	200	0	3	1
0.14	0.56	0.25	0.7	0.42	0.01	200	0	2	1
0.16	0.64	0.25	0.8	0.48	0.01	200	0	3	1
0.16	0.64	0.25	0.8	0.48	0.01	200	0	2	1
0.16	0.64	0.25	0.8	0.48	0.01	200	1	3	0.75
0.16	0.64	0.25	0.8	0.48	0.01	200	0	2	1
0.16	0.64	0.25	0.8	0.48	0.01	200	1	2	0.666666667
0.16	0.64	0.25	0.8	0.48	0.01	200	0	4	1
0.16	0.64	0.25	0.8	0.48	0.01	200	1	1	0.5
0.16	0.64	0.25	0.8	0.48	0.01	200	1	2	0.666666667
0.16	0.64	0.25	0.8	0.48	0.01	200	0	2	1
0.16	0.64	0.25	0.8	0.48	0.01	200	1	3	0.75
0.16	0.64	0.25	0.8	0.48	0.01	200	0	2	1
0.16	0.64	0.25	0.8	0.48	0.01	200	0	3	1
0.16	0.64	0.25	0.8	0.48	0.01	200	2	4	0.666666667
0.16	0.64	0.25	0.8	0.48	0.01	200	0	2	1
0.16	0.64	0.25	0.8	0.48	0.01	200	1	6	0.857142857
0.16	0.64	0.25	0.8	0.48	0.01	200	1	6	0.857142857
0.16	0.64	0.25	0.8	0.48	0.01	200	2	5	0.714285714
0.16	0.64	0.25	0.8	0.48	0.01	200	0	5	1
0.16	0.64	0.25	0.8	0.48	0.01	200	1	3	0.75
0.16	0.64	0.25	0.8	0.48	0.01	200	0	5	1
0.18	0.72	0.25	0.9	0.54	0.01	200	1	4	0.8
0.18	0.72	0.25	0.9	0.54	0.01	200	0	6	1
0.18	0.72	0.25	0.9	0.54	0.01	200	0	5	1
0.18	0.72	0.25	0.9	0.54	0.01	200	2	5	0.714285714
0.18	0.72	0.25	0.9	0.54	0.01	200	0	3	1
0.18	0.72	0.25	0.9	0.54	0.01	200	1	5	0.833333333
0.18	0.72	0.25	0.9	0.54	0.01	200	0	4	1
0.18	0.72	0.25	0.9	0.54	0.01	200	1	1	0.5
0.18	0.72	0.25	0.9	0.54	0.01	200	1	6	0.857142857
0.18	0.72	0.25	0.9	0.54	0.01	200	0	4	1
0.18	0.72	0.25	0.9	0.54	0.01	200	1	4	0.8
0.18	0.72	0.25	0.9	0.54	0.01	200	0	4	1
0.18	0.72	0.25	0.9	0.54	0.01	200	1	4	0.8
0.18	0.72	0.25	0.9	0.54	0.01	200	0	2	1
0.18	0.72	0.25	0.9	0.54	0.01	200	1	4	0.8
0.18	0.72	0.25	0.9	0.54	0.01	200	0	3	1
0.18	0.72	0.25	0.9	0.54	0.01	200	0	3	1
0.18	0.72	0.25	0.9	0.54	0.01	200	0	1	1
0.18	0.72	0.25	0.9	0.54	0.01	200	0	6	1
0.18	0.72	0.25	0.9	0.54	0.01	200	1	6	0.857142857
0.2	0.8	0.25	1	0.6	0.01	200	1	2	0.666666667
0.2	0.8	0.25	1	0.6	0.01	200	0	3	1
0.2	0.8	0.25	1	0.6	0.01	200	1	2	0.666666667
0.2	0.8	0.25	1	0.6	0.01	200	1	2	0.666666667
0.2	0.8	0.25	1	0.6	0.01	200	0	6	1
0.2	0.8	0.25	1	0.6	0.01	200	1	2	0.666666667
0.2	0.8	0.25	1	0.6	0.01	200	0	4	1
0.2	0.8	0.25	1	0.6	0.01	200	1	6	0.857142857
0.2	0.8	0.25	1	0.6	0.01	200	0	3	1
0.2	0.8	0.25	1	0.6	0.01	200	0	3	1
0.2	0.8	0.25	1	0.6	0.01	200	0	7	1
0.2	0.8	0.25	1	0.6	0.01	200	0	2	1
0.2	0.8	0.25	1	0.6	0.01	200	1	3	0.75
0.2	0.8	0.25	1	0.6	0.01	200	0	4	1
0.2	0.8	0.25	1	0.6	0.01	200	0	2	1
0.2	0.8	0.25	1	0.6	0.01	200	1	3	0.75
0.2	0.8	0.25	1	0.6	0.01	200	2	1	0.333333333
0.2	0.8	0.25	1	0.6	0.01	200	0	4	1
0.2	0.8	0.25	1	0.6	0.01	200	0	1	1
0.2	0.8	0.25	1	0.6	0.01	200	0	5	1
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	10	43	0.811320755
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	4	43	0.914893617
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	10	35	0.777777778
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	6	32	0.842105263
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	8	37	0.822222222
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	7	34	0.829268293
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	6	18	0.75
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	9	35	0.795454545
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	9	28	0.756756757
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	3	31	0.911764706
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	2	27	0.931034483
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	15	37	0.711538462
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	9	28	0.756756757
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	4	40	0.909090909
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	7	34	0.829268293
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	10	20	0.666666667
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	8	39	0.829787234
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	5	33	0.868421053
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	3	37	0.925
0.025925926	0.074074074	0.35	0.1	0.048148148	0.01	200	14	39	0.735849057
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	4	16	0.8
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	4	11	0.733333333
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	2	24	0.923076923
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	2	20	0.909090909
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	4	18	0.818181818
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	4	21	0.84
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	3	21	0.875
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	4	31	0.885714286
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	3	23	0.884615385
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	5	21	0.807692308
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	1	16	0.941176471
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	2	19	0.904761905
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	8	12	0.6
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	2	15	0.882352941
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	7	14	0.666666667
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	6	23	0.793103448
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	8	21	0.724137931
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	7	18	0.72
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	2	14	0.875
0.051851852	0.148148148	0.35	0.2	0.096296296	0.01	200	7	14	0.666666667
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	1	10	0.909090909
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	4	13	0.764705882
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	0	16	1
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	3	16	0.842105263
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	4	14	0.777777778
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	3	10	0.769230769
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	1	7	0.875
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	2	13	0.866666667
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	3	11	0.785714286
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	2	9	0.818181818
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	0	13	1
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	3	8	0.727272727
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	1	11	0.916666667
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	0	9	1
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	1	7	0.875
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	5	12	0.705882353
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	2	8	0.8
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	0	8	1
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	5	20	0.8
0.077777778	0.222222222	0.35	0.3	0.144444444	0.01	200	3	13	0.8125
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	3	12	0.8
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	0	7	1
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	4	11	0.733333333
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	2	6	0.75
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	1	11	0.916666667
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	0	4	1
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	3	9	0.75
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	4	10	0.714285714
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	2	5	0.714285714
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	0	9	1
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	3	4	0.571428571
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	2	7	0.777777778
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	3	6	0.666666667
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	2	11	0.846153846
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	4	15	0.789473684
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	1	10	0.909090909
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	1	13	0.928571429
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	2	4	0.666666667
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	2	5	0.714285714
0.103703704	0.296296296	0.35	0.4	0.192592593	0.01	200	0	8	1
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	2	10	0.833333333
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	0	6	1
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	3	6	0.666666667
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	3	6	0.666666667
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	1	12	0.923076923
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	2	5	0.714285714
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	2	6	0.75
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	1	5	0.833333333
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	3	13	0.8125
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	1	2	0.666666667
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	4	10	0.714285714
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	2	9	0.818181818
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	0	6	1
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	2	7	0.777777778
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	1	5	0.833333333
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	2	6	0.75
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	2	9	0.818181818
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	2	5	0.714285714
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	4	10	0.714285714
0.12962963	0.37037037	0.35	0.5	0.240740741	0.01	200	1	10	0.909090909
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	0	7	1
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	2	4	0.666666667
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	1	7	0.875
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	4	7	0.636363636
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	2	6	0.75
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	2	4	0.666666667
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	1	6	0.857142857
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	1	5	0.833333333
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	4	4	0.5
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	0	5	1
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	2	4	0.666666667
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	1	5	0.833333333
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	4	8	0.666666667
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	2	5	0.714285714
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	1	5	0.833333333
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	2	7	0.777777778
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	1	4	0.8
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	1	6	0.857142857
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	1	4	0.8
0.155555556	0.444444444	0.35	0.6	0.288888889	0.01	200	0	9	1
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	0	8	1
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	3	2	0.4
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	1	7	0.875
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	0	9	1
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	2	5	0.714285714
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	1	1	0.5
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	0	2	1
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	1	8	0.888888889
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	1	5	0.833333333
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	0	3	1
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	2	5	0.714285714
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	0	9	1
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	1	2	0.666666667
0.181481481	0.518518519	0.35	0.7	0.337037037	0.01	200	2	3	0.6
